'대여일자','대여소번호','대여소','대여건수','반납건수'
'201806','1209',' 잠실나루역 (2번 출구 쪽)',2835,2794
'201806','1213',' 백토공원 앞',823,746
'201806','1215',' 올림픽공원역 1번출구 앞',2649,2750
'201806','1217',' 송파파인타운 7단지',948,1013
'201806','1220',' 잠실본동주민센터뒤 잠실근린공원',1321,1481
'201806','1222',' 잠실새내역 5번 출구 뒤',3818,3887
'201806','1224',' 아시아지하보도 2번 출구',1670,1631
'201806','1229',' 송파체육문화회관 앞',391,410
'201806','209',' 유진투자증권빌딩 앞',1106,1090
'201806','1232',' 롯데마트 주차장 옆',1145,1129
'201806','1233',' 잠실3거리(갤러리아팰리스)',799,747
'201806','1235',' 잠실트리지움310동 옆',1398,1378
'201806','174',' 명지대학교 학생회관',273,201
'201806','176',' 명지대학교 도서관',1838,2030
'201806','1313',' 정릉현대힐스테이트 1차 후문',381,383
'201806','1401',' 극동늘푸른아파트',1108,1214
'201806','1314',' 정릉꿈에그린1단지 201동 앞',276,370
'201806','210',' IFC몰',3574,3691
'201806','1315',' 고려사대부속중고 정문',419,332
'201806','1402',' 금란주차장 앞',610,681
'201806','1316',' 고려사대부속중고 건너편 ',482,295
'201806','1318',' 길음역 3번출구 뒤',928,971
'201806','1319',' 종암사거리 분수대',984,1024
'201806','1322',' 래미안라센트아파트 103동 앞',574,564
'201806','1403',' 중화빌딩 앞 (동부시장)',1821,1851
'201806','1323',' 월곡역 입구 육교 밑',744,816
'201806','1405',' 망우역 1번출구',1323,1454
'201806','1406',' 망우청소년수련관',129,129
'201806','211',' 여의도역 4번출구 옆',2183,1921
'201806','1408',' 먹골역 6번출구 앞',871,1044
'201806','1325',' 상월곡역 4번출구',470,424
'201806','1326',' 상월곡역 1번출구',489,399
'201806','1410',' 면목 대원칸타빌아파트',268,91
'201806','1327',' 상월곡역 3번출구',461,474
'201806','1412',' 면목초등학교',311,370
'201806','1413',' 봉화산역 5번출구 뒤',586,641
'201806','1332',' 석계역 5번출구 건너편',974,1145
'201806','1333',' 석관초등학교 앞',805,1004
'201806','212',' 여의도역 1번출구 옆',2772,1107
'201806','1334',' 석관동주민센터 앞',399,379
'201806','1418',' 새솔초등학교',304,228
'201806','1441',' 신내능말공원',576,406
'201806','1420',' 신내어울공원 앞',405,457
'201806','1421',' 신내역 4번출구',166,154
'201806','1422',' 신내우디안아파트 1단지',172,100
'201806','1424',' 양원역 2번출구',118,96
'201806','1425',' 용마문화복지센터',478,342
'201806','213',' KT앞',1552,1237
'201806','1426',' 면목도시개발아파트 1동 앞',307,143
'201806','1434',' 홈플러스 면목동점',569,721
'201806','1435',' 능산삼거리',177,181
'201806','1436',' 영풍마드레빌',441,464
'201806','1437',' 늘푸른공원 앞',428,397
'201806','1438',' 홈플러스 신내점 앞',952,1269
'201806','1320',' 종암 농협지점 앞',921,994
'201806','1404',' 동일로 지하차도',811,768
'201806','104',' 합정역 1번출구 앞',1682,1610
'201806','214',' 금융감독원 앞',1073,818
'201806','1601',' 석계역 문화광장 내 자전거 보관소',2110,2036
'201806','1603',' 롯데캐슬 102동 코너(월계주유소건너)',883,1060
'201806','1606',' 태릉입구역 3번출구 ',1117,1175
'201806','1610',' 화랑대역 2번출구 앞',1838,1883
'201806','1611',' 과기대 입구(우)',2096,2126
'201806','1616',' 하계2동 공항버스정류장 옆',1696,1853
'201806','1617',' 하계동 중평어린이공원 앞',751,909
'201806','1623',' 노원 구민회관',1493,1474
'201806','1634',' 당고개공원 대여소',580,585
'201806','1635','4동 주민센터 대여소',188,151
'201806','218',' 증권거래소 앞',657,539
'201806','1636',' 백병원 사거리 농협은행 앞',1446,1410
'201806','1637',' KT 노원점 건물 앞',2042,1961
'201806','1639',' 희성오피앙',359,351
'201806','1702',' 녹천역 1번출구 앞',694,892
'201806','1705',' 도봉구청 정문앞',903,968
'201806','1707',' 도봉구민회관',824,710
'201806','1709',' 쌍문역4번출구 주변',1583,1423
'201806','1712',' 창동역공영주차장앞',979,880
'201806','1804',' 독산역 2번출구 자전거주차장',527,518
'201806','219',' 롯데캐슬엠파이어 옆',1019,1014
'201806','1805',' 서울디지털운동장 앞',263,255
'201806','1806',' 에이스하이엔드타워9차 앞',291,275
'201806','1808',' 에이스하이엔드타워8차 앞',434,344
'201806','1809',' LG전자 별관동(호서대 벤처타워 맞은편)',322,274
'201806','1812',' 갑을그레이트밸리 앞',379,383
'201806','1814',' 두산위브아파트 옆 상가건물 앞',599,617
'201806','1816',' 금천폭포공원 앞',181,150
'201806','1820',' 신한은행 시흥대로금융센터지점',154,253
'201806','1821',' 홈플러스 시흥점 맞은편 다비치안경 앞',243,314
'201806','220',' 미성아파트 A동 앞',1382,934
'201806','1822',' 서울 시흥동우체국 앞',405,456
'201806','1823',' 상신정비공업 앞',300,234
'201806','1824',' 독산근린공원 입구',676,770
'201806','1825',' 한신아파트 앞 육교 아래',195,204
'201806','1826',' 한신코아 앞',235,269
'201806','1828',' 한양수자인아파트 앞',408,274
'201806','1829',' 홈플러스 금천점 앞',592,610
'201806','1830',' 빅마켓 금천점 앞',651,728
'201806','1831',' 메이퀸웨딩컨벤션 앞',352,332
'201806','1833',' 독산역 1번출구 앞 자전거보관소',654,711
'201806','215',' 여의도고교 앞',948,1071
'201806','1834',' 월드메르디앙 벤처센터 2차',971,948
'201806','1835',' STX V타워',335,339
'201806','1819',' 금천구청 앞 자전거거치대',370,364
'201806','1503',' 이디야 커피 수유역점 앞',1867,1972
'201806','1504',' 다이소 삼양시장점',287,323
'201806','1506',' 강북문화예술회관',661,688
'201806','1514',' 강북구청 사거리 버스정류소 앞',1004,1020
'201806','1525',' 미아동 복합청사',437,350
'201806','1515',' 송천동 주민센터',295,311
'201806','216',' 삼부아파트1동 앞',1148,1177
'201806','1520',' 성실교회',603,559
'201806','1519',' 세븐일레븐 수유장미원점 앞',381,416
'201806','1516',' 우이초등학교 후문 옆',336,330
'201806','1518',' SK telecom(수유직영점) 앞',346,345
'201806','1321',' 국민은행 종암동지점 앞',1650,1663
'201806','1703',' 도봉산광역환승센터앞 ',428,449
'201806','1708',' 보건소사거리(다비치안경창동점)',728,699
'201806','217',' NH농협은행 앞',1390,1481
'201806','1827',' 독산보도육교 앞 자전거 보관소',1201,1242
'201806','1836',' 금천구립 독산도서관',147,89
'201806','1901',' 신도림동주민센터 앞',753,793
'201806','1904',' 도림천역 1번 출구 앞',1315,1158
'201806','1906',' 신도림역 1번 출구 앞',4077,3948
'201806','1907',' 구일우성(아) 육교 밑',476,468
'201806','1908',' 해원리바파크 육교 밑',1448,1626
'201806','1910',' 낙원교회 맞은편',225,182
'201806','1911',' 구로디지털단지역 앞',2943,2952
'201806','1912',' 한신휴아파트 앞',955,922
'201806','221',' 여의도초교 앞',1418,1594
'201806','1913',' 구로리공원',436,440
'201806','1916',' 구로중학교앞',243,216
'201806','1920',' 서울미래초등학교 사거리',743,596
'201806','1924',' 삼부르네상스파크빌',401,249
'201806','1928',' 고척스카이돔구장 광장',1117,1019
'201806','1929',' 고척근린공원 고척도서관 앞',642,602
'201806','1930',' 개봉지구대 개봉치안센터',432,452
'201806','1933',' 개봉푸르지오아파트 상가',743,874
'201806','1937',' 한진아파트 입구',497,500
'201806','222',' 시범아파트버스정류장 옆',2642,2893
'201806','2002',' 노들역 1번출구',2908,3432
'201806','2007',' 유한양행앞',1176,1168
'201806','2008',' 노량진근린공원 대방공원',437,349
'201806','2013',' 장승배기역 5번출구',1900,1443
'201806','2016',' 신대방삼거리역 3번출구쪽',1220,1284
'201806','223',' 진주아파트상가 앞',1229,1179
'201806','2020',' 장승배기역2번출구뒷편쪽',636,573
'201806','2024',' 상도역 1번출구',1139,1062
'201806','2025',' 흑석역 1번출구',1915,2117
'201806','2027',' 중앙대학교 정문',732,703
'201806','2036',' 정금마을 마을버스정류장',317,369
'201806','2037',' 동작역 5번출구 동작주차공원',530,532
'201806','2038',' 동작역 7번출구',194,155
'201806','2040',' 비계 버스정류소',268,223
'201806','2050',' 노량진역 5번출구',2473,3014
'201806','105',' 합정역 5번출구 앞',1105,925
'201806','224',' 롯데캐슬 앞',1518,1495
'201806','2054',' 삼익아파트',991,903
'201806','2057',' 상도 아이파크 아파트',471,313
'201806','2102',' 봉림교 교통섬',5608,5725
'201806','2103',' 신림동 우방아파트',1007,1044
'201806','2105',' 미성동 신림체육센터',485,469
'201806','2106',' 난곡 새마을금고',801,1141
'201806','2127',' 보성운수차고지 맞은편',296,235
'201806','2135',' 신림역 5번출구',1082,1098
'201806','2144',' 난우길입구',418,400
'201806','225',' 앙카라공원 앞',1012,653
'201806','2153',' 서울남부초등학교 옆',520,633
'201806','2157',' 난곡 사거리',919,925
'201806','2104',' 사당역 5번출구',838,1035
'201806','2107',' 도림천 신화교',2368,2502
'201806','2108',' 은천치안센터',1032,1086
'201806','2112',' 서울대입구역 마에스트로',960,926
'201806','2116',' 에이스에이존빌딩',649,603
'201806','2122',' 낙성대로 입구',1059,1009
'201806','226',' 샛강역 1번출구 앞',1416,1043
'201806','2128',' 관악구청교차로',496,395
'201806','2129',' 낙성대 과학전시관',731,450
'201806','2130',' 영어마을 관악캠프',511,332
'201806','2137',' KT&G 관악지점',510,527
'201806','2140',' 신림1교 교차로',1384,1451
'201806','2145',' 은천초등학교 육교',663,634
'201806','2009',' 보라매역 8번출구',736,729
'201806','2012',' 녹십초요양병원앞',1119,1157
'201806','2015',' 신대방삼거리역 6번출구쪽',1432,1614
'201806','2033',' 사당동 아르테스 웨딩앞',544,582
'201806','207',' 여의나루역 1번출구 앞',8707,8153
'201806','2041',' 사당중학교 버스정류소',317,243
'201806','2048',' 삼일초등학교 인근',664,526
'201806','2056',' 동작구민 체육센터',961,895
'201806','1608',' 공릉역 1번 출구 앞',2292,2565
'201806','1619',' 중계동 하나프라자빌딩 앞(중1-1)',1293,1317
'201806','1203',' 밀리아나2빌딩 앞',1613,1656
'201806','1207',' 마천CU우방점 앞',594,870
'201806','1211',' 방이삼거리',3033,3053
'201806','1214',' 오금역 7번 출구 인근',897,897
'201806','2201',' 본마을 정류소 앞',155,174
'201806','2202','청계산입구역 1번출구',1054,1082
'201806','2205',' 내곡3단지 어린이공원 앞',587,548
'201806','2206',' 언남초등학교 앞',913,914
'201806','2210',' 반포1동 주민센터 앞',370,300
'201806','2212','서초현대4차아파트 201동 맞은편',314,261
'201806','2213',' 고속터미널역 5번출구 앞',776,688
'201806','2214',' 신반포역 2번출구 앞',1212,1283
'201806','2217','아크로리버뷰 부지 앞',1297,1414
'201806','2219',"' 고속터미널역 8-1번, 8-2번 출구 사이'",5242,5318
'201806','2220',' 반포본동 주민센터 앞',1783,1896
'201806','2221','하나은행 방배동지점 앞',919,1013
'201806','2222','사당역 12번출구 뒤',1075,1311
'201806','2223',' 방배래미안 정문 앞',256,322
'201806','2225','백석예술대학교 제3캠퍼스 앞',205,155
'201806','2226',' 신동아럭스빌아파트 앞',253,63
'201806','2227','방배열린문화센터 앞',717,754
'201806','2228','뒷벌공원 옆',1234,1421
'201806','2229','로고스교회 맞은 편',195,226
'201806','401',' 상암월드컵파크 10단지 앞',728,793
'201806','2230','이수역 4번 출구',1474,1532
'201806','2231',' 삼성타운(삼성생명) A동 맞은편',1820,1782
'201806','2233',' 서초신동아1차아파트 옆',312,255
'201806','2235','KT 서초지사 앞',422,348
'201806','2237','서울남부터미널 대합실 입구',849,501
'201806','2239','교대역 6번출구',482,378
'201806','2241','양재전화국 사거리',447,420
'201806','2242','양재역 11번 출구 앞',1672,975
'201806','2243','서울가정법원',796,582
'201806','2244','교육개발원입구 교차로',1029,990
'201806','402',' 상암월드컵파크 9단지 앞',1009,934
'201806','2245','양재초등학교 맞은편',400,444
'201806','2247','섬들근린공원',924,994
'201806','2255','시민의숲역 1번출구 옆',1629,1641
'201806','2256','양재동 꽃시장 입구',329,338
'201806','2257',' 하나로클럽 양재점 맞은편',132,130
'201806','2258','구룡사 삼거리',268,217
'201806','2262',' 한신16차아파트 119동 앞',2246,2600
'201806','2301',' 현대고등학교 건너편',2478,2517
'201806','2343',' 세곡사거리 대왕파출소 앞',108,117
'201806','2344',' 리엔파크 2단지 앞',415,534
'201806','403',' 부엉이공원 앞',694,265
'201806','2259',' 잠원역 3번-4번 출구사이 ',841,812
'201806','2251',' 더케이호텔 입구(양재2) ',583,603
'201806','2337',' 대모산입구역 2번출구 앞',662,622
'201806','2309',' 청담역(우리들병원 앞)',594,354
'201806','2317',' 삼성도로공원',592,595
'201806','2311',' 학동로 래미안 아파트 앞',434,152
'201806','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)',1375,1356
'201806','2303',' 논현역 7번출구',804,760
'201806','2304',' 신영 ROYAL PALACE 앞',452,172
'201806','2305',' MCM 본사 직영점 앞',341,320
'201806','2306',' 압구정역 2번 출구 옆',948,896
'201806','2307',' 압구정 한양 3차 아파트',1230,1211
'201806','2308',' 압구정파출소 앞',868,813
'201806','2310',' 청담동 맥도날드 옆(위치)',461,455
'201806','2312',' 청담역 13번 출구 앞',401,372
'201806','2313',' 금원빌딩 앞',868,861
'201806','2348',' 포스코사거리(기업은행)',968,1063
'201806','2314',' 청담나들목입구',759,765
'201806','2315',' 봉은사역 5번출구 옆',1062,1042
'201806','106',' 합정역 7번출구 앞',3384,3252
'201806','405',' DMC빌 앞',513,590
'201806','2316',' 삼성역 8번출구',1127,1120
'201806','2318',' 삼성중앙역4번출구(문화센터더 리빌)',710,490
'201806','2319',' 포스코4거리 서측(수협 삼성동 지점)',557,541
'201806','2320',' 도곡역 대치지구대 방향',833,827
'201806','2321',' 학여울역 사거리',780,753
'201806','2322',' 삼성역 3번 출구',495,478
'201806','2323',' 주식회사 오뚜기 정문 앞',325,263
'201806','2324',' 천주교 대치 2동 교회 옆',699,670
