'대여일자','대여소번호','대여소','대여건수','반납건수'
'201706','564',' 금호역 3번출구',93,91
'201706','565',' 옥수역 3번출구',2127,2446
'201706','567',' 성수역 2번출구 앞',1598,1265
'201706','568',' 청계8가사거리 부근',1447,1535
'201706','135',' 명물길 원형무대 앞',805,765
'201706','569',' 응봉현대아파트 정류소',365,317
'201706','578',' 성동세무서 부근',814,846
'201706','579',' 마장역 4번출구',913,833
'201706','580',' 신금호역 3번출구 뒤',194,57
'201706','581',' 용답초등학교',475,646
'201706','582',' 경일중학교 앞',521,452
'201706','583',' 청계천 생태교실 앞',2129,2282
'201706','551',' 구의삼성쉐르빌 앞',899,973
'201706','552',' 대림아크로리버 앞',366,339
'201706','553',' 중곡 성원APT 앞',519,570
'201706','136',' 대흥동 주민센터',377,107
'201706','554',' 아차산역 사거리',594,408
'201706','555',' 구의3동주민센터',279,250
'201706','571',' 어린이대공원역6번출구',1361,1181
'201706','572',' 국립정신 건강센터 앞',456,493
'201706','573',' 구의문주차장 앞',1456,1438
'201706','574',' 아차산역4번출구',1017,820
'201706','575',' 중앙농협 중곡지점',211,249
'201706','576',' 광나루역 3번 출구',518,504
'201706','577',' 광진청소년수련관',894,994
'201706','621',' 동대문중학교 옆',266,260
'201706','137',' NH농협 신촌지점 앞',640,364
'201706','622',' 전농사거리 교통섬',610,837
'201706','623',' 서울시립대 정문 앞',2251,1441
'201706','624',' 전농동 동아아파트 앞',802,1051
'201706','625',' 답십리초등학교 앞(현대시장 옆)',673,804
'201706','626',' 군자교 서측 녹지대',476,558
'201706','627',' 장안동삼거리 교통섬',492,619
'201706','628',' 휘봉고등학교 앞',169,205
'201706','630',' 동대문구 보건소',900,994
'201706','631',' 답십리역 1번출구',1136,1210
'201706','102',' 망원역 1번출구 앞',2336,2009
'201706','138',' 신촌동 제1공영주차장 앞',942,830
'201706','633',' 청량리 기업은행 앞',1157,1379
'201706','634',' 외국어대 정문 앞',2080,2083
'201706','635',' 시조사 앞 (청량고정문 옆)',928,933
'201706','636',' 세종대왕기념관 교차로',307,434
'201706','637',' KAIST 경영대학 앞',642,528
'201706','638',' 서울시립대 정보기술관',630,956
'201706','639',' 서울시립대 후문',1510,1197
'201706','640',' KEB하나은행 청량리역지점',445,506
'201706','641',' 용두역 4번출구',1152,1218
'201706','642',' 신답역 사거리',505,508
'201706','140',' 이화여대 후문',707,688
'201706','643',' 동대문구민체육센터 (육교아래)',565,643
'201706','230',' 영등포구청역 1번출구',1956,1846
'201706','260',' 여의도 마리나선착장 앞',523,452
'201706','262',' 영문초등학교 사거리',967,1109
'201706','263',' 근로자회관 사거리',777,812
'201706','264',' 교보생명보험 앞',594,569
'201706','265',' 영등포유통상가 사거리',519,370
'201706','141',' 연대 대운동장 옆',916,674
'201706','266',' 영등포청과시장 사거리',1365,1428
'201706','267',' 삼성화재 사옥 옆',900,829
'201706','268',' 그랜드컨벤션센터 앞',996,939
'201706','270',' 증권거래소후문교차로',501,329
'201706','271',' 샛강생태공원방문자센터 앞',538,399
'201706','272',' 당산육갑문',1787,1746
'201706','716','신정6동 주민센터 인근',757,907
'201706','139',' 연세대 정문 건너편',726,400
'201706','719',' 홍익병원앞 교차로',598,691
'201706','720',' 서울강월초등학교 앞',173,102
'201706','816',' 신용산역 6번출구 앞',1601,1658
'201706','817',' 삼각지역 4번출구 앞',409,417
'201706','818',' 숙명여대 입구 교차로',1209,1369
'201706','819',' 선린인터넷 고등학교',940,1070
'201706','820',' 청파동입구 교차로',748,904
'201706','822',' 이촌1동 마을공원',677,743
'201706','823',' 효창동주민센터 앞',446,437
'201706','825',' 서빙고동 주민센터 앞',1721,2152
'201706','199',' 서울 월드컵 경기장',1009,592
'201706','388',' 동성중학교 앞',1094,1062
'201706','584',' 광진광장 교통섬',1603,1138
'201706','585',' 성수2가1동 공영주차장 인근',754,780
'201706','586',' 마장동 주민센터',478,575
'201706','900',' 은평예술회관',614,708
'201706','901',' 응암1동사무소',688,779
'201706','200',' 국회의원회관',544,470
'201706','902',' 진관동 은빛초등학교',208,217
'201706','903',' 은평뉴타운 아이파크',477,478
'201706','904',' 은평뉴타운 푸르지오',562,558
'201706','905',' 구파발역 2번출구',1121,1181
'201706','906',' 연신내역 5번출구150M 아래',1444,1571
'201706','907',' CJ 드림시티',2457,3302
'201706','908',' 구산역 4번출구',542,579
'201706','909',' 백련산 힐스테이트 3차',334,118
'201706','911',' 은평평화공원(역촌역4번출구)',940,917
'201706','201',' 진미파라곤 앞',1110,1060
'201706','912',' 응암오거리',1047,1346
'201706','913',' 이마트 은평점',1628,1686
'201706','914',' 새절역 2번출구',1679,2148
'201706','915',' 증산역 4번출구',814,986
'201706','916',' 평생학습관 앞',509,592
'201706','917',' 녹번역 4번출구',657,376
'201706','919',' 서울혁신파크',300,330
'201706','921',' 신도고등학교',429,296
'201706','202',' 국민일보 앞',1648,1881
'201706','922',' 연신내역 4번출구',504,406
'201706','923',' 국민은행 연서지점',392,418
'201706','924',' 메뚜기다리',252,141
'201706','925',' 불광역 2번출구',462,425
'201706','926',' 불광역 8번출구',919,979
'201706','927',' 연신내역 3번출구 인근',518,403
'201706','928',' 은평역사한옥박물관',170,136
'201706','930',' 구 서부경찰서 건너편',232,298
'201706','931',' 역촌파출소',978,1260
'201706','중랑센터','중랑센터',7,5
'201706','932',' 예일여중',640,665
'201706','933',' LG서비스 역촌점',658,851
'201706','587',' KEB하나은행 성수중앙지점',656,545
'201706','588',' 뚝섬 유원지역',1034,980
'201706','위트콤','위트콤',19,19
'201706','1001',' 광진교 남단 사거리(디지털프라자앞)',962,946
'201706','1002',' 해공공원(천호동)',378,465
'201706','1003',' 해공도서관앞',296,332
'201706','1004',' 삼성광나루아파트 버스정류장',405,622
'201706','1006',' 롯데캐슬 115동앞',437,413
'201706','1007','암사동 선사유적지',77,82
'201706','1008',' 암사역 3번출구(국민은행앞)',592,825
'201706','1010',' 강동세무서',561,526
'201706','1011',' LIGA 아파트 앞',666,616
'201706','1012',' 서울 상운차량',846,724
'201706','1013',' 강동구청역 1번 출입구',823,826
'201706','1014',' 강동구평생학습관앞',527,479
'201706','103',' 망원역 2번출구 앞',1797,1589
'201706','204',' 국회의사당역 5번출구 옆',753,709
'201706','1016',' 해뜨는 주유소옆 리엔파크 109동앞',267,298
'201706','1017',' 맥도날드(길동)',379,473
'201706','1019',' 다성이즈빌아파트(호원대 대각선 맞은편)',513,590
'201706','1020',' 강동경찰서',645,721
'201706','1021',' 강일동 리슈빌 빌딩앞',383,410
'201706','1022',' 길동 사거리(초소앞)',480,553
'201706','1101',' 개화동상사마을종점 버스정류장',57,57
'201706','1102',' 방화사거리 마을버스 버스정류장',460,528
'201706','1105',' 방화근린공원',173,195
'201706','203',' 국회의사당역 3번출구 옆',1037,1010
'201706','1108',' 공항시장역 1번출구',255,276
'201706','1109',' 공항시장역 4번출구',241,261
'201706','1111',' 마곡엠밸리6_7단지 마곡중학교',1010,1123
'201706','1113',' 서남환경공원 버스정류장',329,415
'201706','1114',' 서남물재생센터 버스정류장',94,104
'201706','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)',876,1044
'201706','1119',' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)',411,528
'201706','1120',' 대림경동아파트앞',1077,1315
'201706','1121',' 가양레포츠센터앞',830,872
'201706','205',' 산업은행 앞',1263,1162
'201706','1122',' 황금내근린공원',996,1170
'201706','1123',' 공암나루근린공원 관리사무소옆',1005,1121
'201706','1124',' 발산역 6번출구옆(다이소앞)',1288,1351
'201706','1126',' 우장산역 1번출구옆(우장산아이파크105동앞)',538,510
'201706','1127',' 화곡역(에이스정형외과앞) 버스정류장',324,332
'201706','1129',' 화곡역 1번 출구 앞',560,575
'201706','1130',' 화곡본동시장 버스정류장',159,199
'201706','1131',' 꿈돌이공원 앞',417,515
'201706','1132',' 등촌역 7번출구',819,903
'201706','206',' KBS 앞',1274,1175
'201706','1135',' 강서구의회',409,386
'201706','1136',' 등촌2파출소',172,173
'201706','1137',' 등촌2동주민센터',222,178
'201706','1139',' 용문사 버스정류장',491,609
'201706','1141',' 곰달래 문화복지센터 1-1',369,563
'201706','1145',' 곰달래 문화복지센터 1-2',174,194
'201706','1146',' 곰달래사거리',329,421
'201706','1148',' 볏골공원',231,263
'201706','1205',' 종합운동장역 4번출구',729,608
'201706','1206',' 9호선종합운동장역 9번출구',726,553
'201706','1209',' 잠실나루역 (2번 출구 쪽)',1282,1173
'201706','1213',' 백토공원 앞',312,288
'201706','1215',' 올림픽공원역 1번출구 앞',1191,1232
'201706','1217',' 송파파인타운 7단지',489,529
'201706','1220',' 잠실본동주민센터뒤 잠실근린공원',554,666
'201706','1224',' 아시아지하보도 2번 출구',578,583
'201706','1229',' 송파체육문화회관 앞',142,211
'201706','209',' 유진투자증권빌딩 앞',1279,1224
'201706','1232',' 롯데마트 주차장 옆',1565,1597
'201706','1233',' 잠실3거리(갤러리아팰리스)',459,400
'201706','1234',' 레이크팰리스 동문우측',0,8
'201706','1235',' 잠실트리지움310동 옆',498,583
'201706','176',' 명지대학교 도서관',76,75
'201706','1313',' 정릉현대힐스테이트 1차 후문',444,601
'201706','1401',' 극동늘푸른아파트',602,760
'201706','1314',' 정릉꿈에그린1단지 201동 앞',258,260
'201706','210',' IFC몰',1701,1948
'201706','1315',' 고려사대부속중고 정문',328,248
'201706','1402',' 금란주차장 앞',324,340
'201706','1316',' 고려사대부속중고 건너편 ',334,194
'201706','1319',' 종암사거리 분수대',949,1163
'201706','1322',' 래미안라센트아파트 103동 앞',43,45
'201706','1403',' 중화빌딩 앞 (동부시장)',650,780
'201706','1323',' 월곡역 입구 육교 밑',496,662
'201706','1405',' 망우역 1번출구',784,920
'201706','1406',' 망우청소년수련관',149,130
'201706','211',' 여의도역 4번출구 옆',1967,1735
'201706','1325',' 상월곡역 4번출구',110,104
'201706','1326',' 상월곡역 1번출구',105,122
'201706','1410',' 면목 대원칸타빌아파트',228,167
'201706','1327',' 상월곡역 3번출구',0,1
'201706','1412',' 면목초등학교',413,570
'201706','1413',' 봉화산역 5번출구 뒤',344,393
'201706','1332',' 석계역 5번출구 건너편',0,2
'201706','1333',' 석관초등학교 앞',285,304
'201706','212',' 여의도역 1번출구 옆',1917,1061
'201706','1418',' 새솔초등학교',126,158
'201706','1441',' 신내능말공원',204,156
'201706','1420',' 신내어울공원 앞',154,153
'201706','1421',' 신내역 4번출구',64,76
'201706','1422',' 신내우디안아파트 1단지',85,67
'201706','1424',' 양원역 2번출구',11,16
'201706','1425',' 용마문화복지센터',211,179
'201706','213',' KT앞',1519,1295
'201706','1426',' 면목도시개발아파트 1동 앞',213,161
'201706','1434',' 홈플러스 면목동점',396,481
'201706','1435',' 능산삼거리',177,188
'201706','1437',' 늘푸른공원 앞',171,220
'201706','1438',' 홈플러스 신내점 앞',465,477
'201706','위트콤공장','위트콤공장',6,5
'201706','104',' 합정역 1번출구 앞',1743,1369
'201706','214',' 금융감독원 앞',1025,678
'201706','1601',' 석계역 문화광장 내 자전거 보관소',980,1062
'201706','1603',' 롯데캐슬 102동 코너(월계주유소건너)',620,784
'201706','1606',' 태릉입구역 3번출구 ',863,923
'201706','1610',' 화랑대역 2번출구 앞',1011,1000
'201706','1611',' 과기대 입구(우)',1274,1265
'201706','1616',' 하계2동 공항버스정류장 옆',639,699
'201706','1617',' 하계동 중평어린이공원 앞',28,31
'201706','1623',' 노원 구민회관',616,643
'201706','1634',' 당고개공원 대여소',176,158
'201706','1635','4동 주민센터 대여소',65,47
'201706','218',' 증권거래소 앞',663,442
'201706','1636',' 백병원 사거리 농협은행 앞',688,722
'201706','1637',' KT 노원점 건물 앞',1088,1058
'201706','1639',' 희성오피앙',32,30
'201706','1702',' 녹천역 1번출구 앞',283,306
'201706','1707',' 도봉구민회관',478,592
'201706','1709',' 쌍문역4번출구 주변',589,555
'201706','1712',' 창동역공영주차장앞',318,375
'201706','1802',' 가산디지털단지역 5번출구',4,12
'201706','219',' 롯데캐슬엠파이어 옆',794,702
'201706','1805',' 서울디지털운동장 앞',38,30
'201706','1808',' 에이스하이엔드타워8차 앞',0,2
'201706','1809',' LG전자 별관동(호서대 벤처타워 맞은편)',191,115
'201706','1814',' 두산위브아파트 옆 상가건물 앞',224,227
'201706','1816',' 금천폭포공원 앞',158,128
'201706','1820',' 신한은행 시흥대로금융센터지점',80,102
'201706','1821',' 홈플러스 시흥점 맞은편 다비치안경 앞',1,21
'201706','220',' 미성아파트 A동 앞',679,503
'201706','1822',' 서울 시흥동우체국 앞',85,100
'201706','1823',' 상신정비공업 앞',191,192
'201706','1825',' 한신아파트 앞 육교 아래',111,138
'201706','1826',' 한신코아 앞',55,69
'201706','1828',' 한양수자인아파트 앞',216,147
'201706','1829',' 홈플러스 금천점 앞',33,35
'201706','1830',' 빅마켓 금천점 앞',316,356
'201706','1831',' 메이퀸웨딩컨벤션 앞',117,136
'201706','215',' 여의도고교 앞',838,858
'201706','1834',' 월드메르디앙 벤처센터 2차',411,398
'201706','1835',' STX V타워',296,220
'201706','1819',' 금천구청 앞 자전거거치대',39,39
'201706','1503',' 이디야 커피 수유역점 앞',952,974
'201706','1504',' 다이소 삼양시장점',337,354
'201706','1506',' 강북문화예술회관',332,330
'201706','1514',' 강북구청 사거리 버스정류소 앞',121,143
'201706','1525',' 미아동 복합청사',1,3
'201706','1515',' 송천동 주민센터',306,387
'201706','216',' 삼부아파트1동 앞',1180,1106
'201706','1519',' 세븐일레븐 수유장미원점 앞',230,307
'201706','1516',' 우이초등학교 후문 옆',109,120
'201706','1518',' SK telecom(수유직영점) 앞',43,57
